ano,link,paragrafos_resgatados,paragrafos_tratados_sw
2015,http://www1.folha.uol.com.br/fsp/ilustrada/204140-o-big-bang-da-ansiedade.shtml,"['Mas foi em dois relatos que já nasceram clássicos, ""O Demônio do Meio-Dia"" (depressão) e ""Longe da Árvore"" (surdez, autismo, esquizofrenia, Síndrome de Down), ambos de Andrew Solomon, que pensei ao ler ""Meus Tempos de Ansiedade"". Como ""Demônio"" (Companhia das Letras, R$ 42,50, 584 págs.), o livro de Stossel traz um narrador que constantemente pergunta --sem encontrar respostas definitivas-- a medida atávica ou ambiental de sua dor, no que ela se deve à evolução da espécie, à criação familiar ou às exigências da sociedade moderna.']",['relatos nasceram clássicos demônio depressão árvore surdez autismo esquizofrenia síndrome down andrew solomon pensei ler tempos ansiedade demônio companhia letras págs livro stossel traz narrador constantemente pergunta encontrar respostas medida atávica ambiental dor evolução espécie criação familiar exigências sociedade moderna']
2015,http://www1.folha.uol.com.br/opiniao/2015/01/1573990-isaac-roitman-revisitando-os-pecados-capitais.shtml,"['A oitava é a doença da esquizofrenia existencial que acomete os que abandonam o serviço pastoral e se limitam às tarefas burocráticas, perdendo o contato com a realidade e as pessoas.']",['doença esquizofrenia existencial acomete abandonam serviço pastoral limitam tarefas burocráticas perdendo contato realidade pessoas']
2015,http://www1.folha.uol.com.br/equilibrioesaude/2015/01/1569582-centenaria-aspirina-tambem-podera-ser-usada-contra-cancer.shtml,"['Um medicamento barato, criado há 117 anos, continua sendo alvo de novas pesquisas para a cura e a prevenção de doenças tão distintas como infarto, câncer, esquizofrenia e mal de Alzheimer.']",['medicamento barato criado há anos continua sendo alvo pesquisas cura prevenção doenças distintas infarto câncer esquizofrenia alzheimer']
2015,http://www1.folha.uol.com.br/fsp/saudeciencia/202372-centenaria-aspirina-tambem-podera-ser-usada-contra-cancer.shtml,"['Um medicamento barato, criado há 117 anos, continua sendo alvo de novas pesquisas para a cura e a prevenção de doenças tão distintas como infarto, câncer, esquizofrenia e mal de Alzheimer.']",['medicamento barato criado há anos continua sendo alvo pesquisas cura prevenção doenças distintas infarto câncer esquizofrenia alzheimer']
2015,http://www1.folha.uol.com.br/mundo/2015/01/1569403-nos-eua-membro-do-grupo-panteras-negras-esta-na-solitaria-ha-42-anos.shtml,['Entre os presos que testemunharam contra os Panteras também está um cego que disse em depoimento ter visto Woodfox saindo do local do crime e outro diagnosticado com esquizofrenia.'],['presos testemunharam panteras cego disse depoimento visto woodfox saindo crime outro diagnosticado esquizofrenia']
2015,http://www1.folha.uol.com.br/fsp/mundo/202361-pantera-na-solitaria.shtml,['Entre os presos que testemunharam contra os Panteras também está um cego que disse em depoimento ter visto Woodfox saindo do local do crime e outro diagnosticado com esquizofrenia.'],['presos testemunharam panteras cego disse depoimento visto woodfox saindo crime outro diagnosticado esquizofrenia']
2016,https://www1.folha.uol.com.br/poder/2017/01/1846110-exposicao-de-fotos-de-indigenas-nao-assegura-direitos.shtml,"['Como lidar com a esquizofrenia dos que enxergam os índios como ""commodities"" de uma diversidade cultural brasileira exuberante, uma espécie de ""reserva de humanidade"", mas destroem a base material dessa cultura que são suas terras?']",['lidar esquizofrenia enxergam índios commodities diversidade cultural brasileira exuberante espécie reserva humanidade destroem base material cultura terras']
2016,http://www1.folha.uol.com.br/cotidiano/2016/12/1840176-maranhense-vira-homem-placa-e-roda-o-brasil-de-carona-a-procura-do-filho.shtml,"['O primogênito descobriu que o pranto, a insônia e a mania de perseguição do irmão eram mais que saudade e mau humor. No cartaz de José, a explicação: ""Ele sofre de esquizofrenia e depressão"".']",['primogênito descobriu pranto insônia mania perseguição irmão eram saudade mau humor cartaz josé explicação sofre esquizofrenia depressão']
2016,http://www1.folha.uol.com.br/equilibrioesaude/2016/12/1839912-psicoses-podem-ser-fruto-de-reacao-imunologica-tratavel-diz-pesquisa.shtml,"['Pacientes, diagnosticados com esquizofrenia ou transtorno bipolar podem estar sofrendo, na verdade, de um problema imunológico tratável, de acordo com cientistas da Universidade de Oxford, no Reino Unido.']",['pacientes diagnosticados esquizofrenia transtorno bipolar sofrendo verdade problema imunológico tratável acordo cientistas universidade oxford reino unido']
2016,http://www1.folha.uol.com.br/educacao/2016/12/1838911-aluno-brasileiro-gosta-de-ciencias-mas-e-massacrado-pelo-conteudo.shtml,"['mostram uma esquizofrenia nacional. Os alunos por aqui gostam mais de ciências do que quem estuda em países desenvolvidos, mas, em comparação internacional, o desempenho brasileiro é bem menor.']",['mostram esquizofrenia nacional alunos gostam ciências estuda países desenvolvidos comparação internacional desempenho brasileiro']
2016,http://www1.folha.uol.com.br/ilustrada/2016/12/1838326-poeta-ferreira-gullar-morre-aos-86-anos-no-rio.shtml,"['(A coluna ainda serviria, de vez em quando, como um raro espaço confessional: Gullar valeu-se dela para combater causas que eram consenso nos meios de esquerda, como a lei que dificultou a internação de doentes mentais e as campanhas pela legalização de drogas. Dois filhos do escritor, Marcos, morto em 1993, e Paulo, tinham esquizofrenia grave, atribuída pela família ao abuso de drogas, nos anos 1970, durante o exílio. Gullar e sua mulher, Thereza Aragão, morta em 1994, ainda tiveram uma filha, Luciana.)']",['coluna serviria raro espaço confessional gullar dela combater causas eram consenso meios esquerda lei dificultou internação doentes mentais campanhas legalização drogas filhos escritor marcos morto paulo tinham esquizofrenia grave atribuída família abuso drogas anos durante exílio gullar mulher thereza aragão morta filha luciana']
2016,http://www1.folha.uol.com.br/colunas/mauricio-meireles/2016/12/1837855-universidade-de-sao-paulo-vai-receber-acervo-de-antigo-lider-comunista.shtml,"['A Sextante comprou os direitos de ""The Neuroscientist Who Lost Her Mind"", em que a médica Barbara Lipska conta como um câncer raro a fez ter sintomas de demência e esquizofrenia -mas que passaram depois que ela foi curada, sem que suas lembranças fossem alteradas.']",['sextante comprou direitos the neuroscientist who lost her mind médica barbara lipska conta câncer raro sintomas demência esquizofrenia passaram curada lembranças fossem alteradas']
2016,http://www1.folha.uol.com.br/ciencia/2016/12/1837469-cientistas-trazem-de-volta-memorias-esquecidas.shtml,"['Em termos práticos, os resultados de estudos na área poderão ajudar pessoas com problemas de memória como amnésia, epilepsia e esquizofrenia.']",['termos práticos resultados estudos poderão ajudar pessoas problemas memória amnésia epilepsia esquizofrenia']
2016,http://www.agora.uol.com.br/defesadocidadao/2016/11/1833980-segurado-quer-ter-o-auxilio-doenca.shtml,"['""Eu comecei a me perder na rua, na condução, e o médico diagnosticou esquizofrenia. Hoje, tomo de dois a três comprimidos por dia. Além disso, sou diabético e hipertenso"", afirma.']",['comecei perder rua condução médico diagnosticou esquizofrenia hoje tomo comprimidos dia diabético hipertenso afirma']
2016,http://www1.folha.uol.com.br/opiniao/2016/10/1825289-banco-central-acertou-ao-reduzir-taxa-de-juros-nao.shtml,"['Um dos maiores desafios iniciais do governo Michel Temer foi a reconstrução da credibilidade. À esquizofrenia de um governo que, ao mesmo tempo, tentava controlar a inflação com juros mais elevados e aquecer a economia via estímulos ao crédito seguiu-se, nos últimos meses, a reordenação das diretrizes da política econômica.']",['maiores desafios iniciais governo michel temer reconstrução credibilidade esquizofrenia governo tentava controlar inflação juros elevados aquecer economia via estímulos crédito últimos reordenação diretrizes política econômica']
2016,http://www1.folha.uol.com.br/cotidiano/2016/10/1823539-possivel-fim-de-centros-psiquiatricos-gera-protestos-na-santa-casa-de-sp.shtml,"['Roseli Almeida, 52, que tem um filho com esquizofrenia e também trata a mãe, com Mal de Alzheimer, no centro, é uma delas. ""Como vamos fazer com eles? Os hospitais psiquiátricos são muito ruins. O CAISM é referência, tem um tratamento humanizado"", diz.', 'Edna Paulino Ribeiro, mãe de paciente com esquizofrenia é retardo mental, critica a falta de opções tratamento ao tabu de transtornos psiquiátricos. ""Há muito preconceito. A minha família sumiu toda. Se não fossem eles (CAISM), não sei o que faria.""', '""Meu filho já tentou se matar várias vezes"", diz Leonarda Patrício, 60. O filho, de 35, tem esquizofrenia, transtorno bipolar e síndrome do pânico. ""Não tem cura. Ele melhorou, se trata lá desde que abriu, mas às vezes tem essas crises. Da última vez eu e o pai o impedimos de se jogar (do alto do prédio onde moram) e ele pegou uma faca e disse que ia nos matar. O CAISM é a minha salvação"", afirma.']","['roseli almeida filho esquizofrenia trata mãe alzheimer centro delas vamos hospitais psiquiátricos ruins caism referência tratamento humanizado', 'edna paulino ribeiro mãe paciente esquizofrenia retardo mental critica opções tratamento tabu transtornos psiquiátricos há preconceito família sumiu fossem caism faria', 'filho tentou matar várias leonarda patrício filho esquizofrenia transtorno bipolar síndrome pânico cura melhorou trata abriu crises última pai impedimos jogar alto prédio moram pegou faca disse ia matar caism salvação afirma']"
2016,http://www1.folha.uol.com.br/ilustrada/2016/10/1818884-fantasmas-pessoais-ditam-segunda-temporada-de-magnifica-70.shtml,"['Mas além de se esquivar dos militares, cada personagem volta carregado de fantasmas particulares. ""Eles estão cheios de culpa por suas ações"", diz Winter. ""O Vicente entra numa viagem solitária, beirando a esquizofrenia. A corda é esticada, esticada, esticada... Até arrebentar.""']",['esquivar militares personagem volta carregado fantasmas particulares cheios culpa ações winter vicente entra viagem solitária beirando esquizofrenia corda esticada esticada esticada arrebentar']
2016,http://www1.folha.uol.com.br/opiniao/2016/10/1818727-saldo-de-nova-lei-eleitoral-foi-positivo-nao.shtml,"['Uma esquizofrenia eleitoral foi limitar exacerbadamente os gastos nos municípios com até 10 mil eleitores. Nesses casos, cada campanha para prefeito pode gastar até R$ 100 mil; para vereador, até R$ 10 mil.']",['esquizofrenia eleitoral limitar exacerbadamente gastos municípios eleitores nesses casos campanha prefeito gastar vereador']
2016,http://www1.folha.uol.com.br/equilibrioesaude/2016/09/1811982-gastamos-muito-dinheiro-para-tratar-pessoas-normais-diz-psiquiatra.shtml,"['Há um paradoxo preocupante. Gastamos muito dinheiro com tratamento para as pessoas normais, os ""doentes de preocupação"", que vão ser prejudicados por essas drogas, enquanto faltam recursos para quem está de fato doente e desesperado por tratamento. Dois terços dos que têm depressão severa não são tratados, e muitos dos que sofrem de esquizofrenia acabam na prisão ou nas ruas, sem moradia.']",['há paradoxo preocupante gastamos dinheiro tratamento pessoas normais doentes preocupação prejudicados drogas faltam recursos fato doente desesperado tratamento terços depressão severa tratados sofrem esquizofrenia acabam prisão ruas moradia']
2016,http://www1.folha.uol.com.br/ilustrada/2016/08/1802855-brautigan-narra-com-inocencia-pos-utopia-lisergica-absurda.shtml,"['Richard Brautigan, autor que chegou a vender 2 milhões de cópias, com o livro ""Pescar Truta na América"", era uma espécie de poeta beat bissexto. Diagnosticado com esquizofrenia, internado e tratado com eletrochoques, alcoólatra, abandonado pela mulher e, como também conta o posfácio, pelos próprios parceiros de geração, sua obra pende para ""um surrealismo norte-americano, fortemente embebido de simbologia geográfica e histórica do país, uma variação zen-budista, meio bêbada de bourbon, do transcendentalismo do século 19.""']",['richard brautigan autor chegou vender milhões cópias livro pescar truta américa espécie poeta beat bissexto diagnosticado esquizofrenia internado tratado eletrochoques alcoólatra abandonado mulher conta posfácio próprios parceiros geração obra pende surrealismo fortemente embebido simbologia geográfica histórica país variação bêbada bourbon transcendentalismo século']
2016,http://www1.folha.uol.com.br/ilustrissima/2016/07/1793988-em-novo-livro-medico-vencedor-do-pulitzer-da-espetaculo-de-erudicao.shtml,"['O autor se estende sobre a esquizofrenia para explicar a intricada ação dos genes no resultado final que se chama pessoa. Aqui sua história adquire um outro viés de intimidade, a do próprio Mukherjee, que tem na família dois tios e um primo nessa condição, pelo lado paterno.', 'O motivo ressurge em várias partes do livro, sempre com delicadeza e sem pieguice. Centenas de páginas à frente, Mukherjee explica como nunca foi encontrado ""o gene da esquizofrenia"", e não foi por falta de procura.', 'DNA não é destino –e também por isso tem fracassado a busca de uma cura para a esquizofrenia pela via dos genes.']","['autor estende esquizofrenia explicar intricada ação genes resultado chama pessoa história adquire outro viés intimidade mukherjee família tios primo condição paterno', 'motivo ressurge várias partes livro delicadeza pieguice centenas páginas frente mukherjee explica encontrado gene esquizofrenia procura', 'dna destino fracassado busca cura esquizofrenia via genes']"
2016,http://temas.folha.uol.com.br/sugestoes-para-a-rede-municipal-de-saude/saude-mental/atendimento-a-saude-mental-tem-boa-avaliacao-mas-e-restrito.shtml#s03e01,"['Segundo o vice-presidente da Associação Brasileira de Familiares, Amigos e Pessoas com Esquizofrenia, Jorge Cândido Assis, quem consegue o tratamento se sente satisfeito. A']",['associação brasileira familiares amigos pessoas esquizofrenia jorge cândido assis consegue tratamento sente satisfeito']
2016,http://www1.folha.uol.com.br/ciencia/2016/07/1788716-ha-20-anos-nascia-a-ovelha-dolly-primeiro-mamifero-clonado.shtml,"['Além da possibilidade de uso das células-tronco induzidas em terapias, com elas podemos entender melhor diferentes doenças que tenham um componente genético. Por exemplo, ao produzir essas células a partir de pacientes com esquizofrenia, podemos agora gerar neurônios ""esquizofrênicos"" no laboratório, e neles entender como a doença se desenvolve.']",['possibilidade uso induzidas terapias podemos entender melhor diferentes doenças tenham componente genético produzir células pacientes esquizofrenia podemos gerar neurônios esquizofrênicos laboratório neles entender doença desenvolve']
2016,http://www1.folha.uol.com.br/mundo/2016/06/1785993-e-cedo-para-saber-se-legalizar-maconha-deu-certo-diz-governador-do-colorado.shtml,['Ele cita como exemplo os efeitos da droga sobre a memória e como gatilho de doenças mentais como esquizofrenia ou surtos psicóticos.'],['cita efeitos droga memória gatilho doenças mentais esquizofrenia surtos psicóticos']
2016,http://www1.folha.uol.com.br/equilibrioesaude/2016/06/1783446-veja-o-que-a-ciencia-ja-descobriu-e-o-que-ainda-nao-se-sabe-sobre-maconha.shtml,"['Outra associação importante é aquela entre maconha e esquizofrenia. O uso de maconha está relacionado à doença, mas isso não quer necessariamente dizer que a erva é a causa exclusiva –provavelmente a doença aparece em quem já tem predisposição genética, e há uma tendência das pessoas afetadas de usar a droga como uma espécie de ""tratamento"" dos sintomas.']",['associação importante maconha esquizofrenia uso maconha relacionado doença necessariamente erva causa exclusiva provavelmente doença aparece predisposição genética há tendência pessoas afetadas droga espécie tratamento sintomas']
2016,http://www1.folha.uol.com.br/opiniao/2016/06/1781356-non-ducor-duco.shtml,"['Em outubro haverá eleições para prefeito e todo nosso esforço deve ser no sentido de evitar que a esquizofrenia política nacional contamine o debate. Já descontada a coincidência com o calendário olímpico, será uma tarefa hercúlea para todos nós.']",['outubro haverá eleições prefeito esforço sentido evitar esquizofrenia política nacional contamine debate descontada coincidência calendário olímpico será tarefa hercúlea']
2016,http://www1.folha.uol.com.br/ilustrissima/2016/06/1777897-para-entender-as-teorias-de-winnicott-nao-basta-ir-ao-cinema.shtml,"['A mudança paradigmática mencionada refere-se ao fato de a experiência clínica de Winnicott revelar a ineficácia da psicanálise freudiana no tratamento de uma série de distúrbios psíquicos (dissociações), tais como as psicoses, a tendência antissocial e distúrbios psicossomáticos. Diz Winnicott: ""A fim de progredirem rumo a uma teoria mais eficiente da psicose, os analistas devem abandonar inteiramente a ideia de que a esquizofrenia e a paranoia tiveram sua origem por regressão do complexo de Édipo"". Os problemas clínicos citados, não compreendidos e mesmo não identificados por Freud, forçaram Winnicott a pensar –essa é a tese de Loparic– que, a fim de progredir, a psicanálise precisava abandonar o paradigma freudiano, mediante uma mudança paradigmática. Foi pelo mesmo motivo que Winnicott escreveu: ""Estou pleiteando uma espécie de revolução no que estamos fazendo"" e justificou: a psicanálise ortodoxa não consegue tratar das dissociações profundas de origem primitiva.', 'Na realidade, o que o psicanalista inglês reivindica é que a mãe se dedique ativamente ao seu bebê, durante os primeiros meses de vida, e depois proceda, com a ajuda do pai, uma desadaptação gradativa à medida que ele cresce, acompanhando o longo processo de socialização e de autonomia crescente da criança até que a independência relativa se estabeleça. Não há nenhum indício de que a mãe winnicottiana deva abandonar os outros setores de sua vida, constrangendo-os sob o funil da maternidade. Considerando-se que é nesse período inicial que estão sendo constituídas as bases da saúde psíquica, evitando-se a esquizofrenia, há de se convir que o custo não é alto. A sociedade civil reconhece esse papel da mãe ao conceder, pela Constituição, a licença maternidade. Será que essa licença também seria um dispositivo legal retrógrado?']","['mudança paradigmática mencionada fato experiência clínica winnicott revelar ineficácia psicanálise freudiana tratamento série distúrbios psíquicos dissociações psicoses tendência antissocial distúrbios psicossomáticos winnicott progredirem rumo teoria eficiente psicose analistas abandonar inteiramente ideia esquizofrenia paranoia origem regressão complexo édipo problemas clínicos citados compreendidos identificados freud forçaram winnicott pensar tese loparic progredir psicanálise precisava abandonar paradigma freudiano mediante mudança paradigmática motivo winnicott escreveu pleiteando espécie revolução estamos fazendo justificou psicanálise ortodoxa consegue tratar dissociações profundas origem primitiva', 'realidade psicanalista inglês reivindica mãe dedique ativamente bebê durante primeiros vida proceda ajuda pai desadaptação gradativa medida cresce acompanhando longo processo socialização autonomia crescente criança independência relativa estabeleça há nenhum indício mãe winnicottiana deva abandonar setores vida funil maternidade período inicial sendo constituídas bases saúde psíquica esquizofrenia há convir custo alto sociedade civil reconhece papel mãe conceder constituição licença maternidade será licença dispositivo legal retrógrado']"
2016,http://www1.folha.uol.com.br/colunas/tatibernardi/2016/06/1777770-faca-o-autoexame.shtml,"['Você não está louca ""porque é mulher"". Você está louca porque nasceu e essa é a única honestidade possível frente a existência. Estamos todos ensandecidos! Dá só uma olhadinha no seu colega, esse mesmo que anda pelos corredores se fazendo de inabalável e professor supremo do equilíbrio espiritual. Chega mais pertinho dele e faz alguma pergunta que não esteja no roteiro ensaiado de macho alfa pronto pra vida. Você vai ficar chocadíssima com o show de esquizofrenia. Então, por favor, se tire desse lugar em que todo machinho adora te colocar. Não a cozinha, o corredor da psiquiatria.']",['louca mulher louca nasceu única honestidade frente existência estamos ensandecidos olhadinha colega anda corredores fazendo inabalável professor supremo equilíbrio espiritual chega pertinho dele alguma pergunta esteja roteiro ensaiado macho alfa pronto pra vida ficar chocadíssima show esquizofrenia tire machinho adora colocar cozinha corredor psiquiatria']
2016,http://www1.folha.uol.com.br/cotidiano/2016/05/1774042-fanatico-nao-compartilha-idolo-com-outros-diz-psicanalista.shtml,"['Em alguns casos, afirma o perito, os ataques podem estar ligados aos sintomas de esquizofrenia paranoica -quando a pessoa diz receber voz de comando para os ataques.']",['casos afirma perito ataques ligados sintomas esquizofrenia paranoica pessoa receber voz comando ataques']
2016,http://www1.folha.uol.com.br/mundo/2016/05/1773707-centenas-protestam-na-coreia-do-sul-apos-mulher-ser-esfaqueada.shtml,['A polícia sul-coreana prendeu na sexta-feira (20) um desempregado de 34 anos com histórico de esquizofrenia como suspeito do crime.'],['polícia prendeu desempregado anos histórico esquizofrenia suspeito crime']
2016,http://www1.folha.uol.com.br/livrariadafolha/2016/05/1692116-amigos-da-mente-indica-alimentos-para-manter-a-saude-mental-e-prevenir-o-alzheimer.shtml,[],[]
2016,http://www1.folha.uol.com.br/opiniao/2016/05/1767907-saude-mental-espera-por-dias-melhores.shtml,"['No Brasil, o cenário atual é gravíssimo. Só na cidade de São Paulo, por exemplo, dos 15 mil moradores de rua, 70% têm transtornos psiquiátricos. Já no Estado, dos 230 mil presos, ao menos 12% possuem transtornos mentais graves, como esquizofrenia, deficiência mental ou depressão. Questionamos se nesses casos, respectivamente, eles vivem na rua por opção ou se a cadeia é o local apropriado.']",['brasil cenário atual gravíssimo cidade paulo moradores rua transtornos psiquiátricos presos possuem transtornos mentais graves esquizofrenia deficiência mental depressão questionamos nesses casos respectivamente vivem rua opção cadeia apropriado']
2016,http://www1.folha.uol.com.br/livrariadafolha/2016/04/1728998-para-jornalista-ocidente-criou-condicoes-ideais-para-o-sucesso-do-estado-islamico.shtml,[],[]
2016,http://www1.folha.uol.com.br/ilustrada/2016/04/1759658-ator-que-viveu-anakin-em-star-wars-e-diagnosticado-com-esquizofrenia.shtml,"[""Ator que viveu Anakin em 'Star Wars' é diagnosticado com esquizofrenia - 11/04/2016 - Ilustrada - Folha de S.Paulo"", 'Conhecido por viver Anakin Skywalker em ""Star Wars: Episódio 1 - A Ameaça Fantasma"" (1999), o ator Jake Lloyd, 27, foi diagnosticado com esquizofrenia, segundo o site ""TMZ"" e outros veículos da imprensa americana.']","['ator viveu anakin star wars diagnosticado esquizofrenia ilustrada folha', 'viver anakin skywalker star wars episódio ameaça fantasma ator jake lloyd diagnosticado esquizofrenia site tmz veículos imprensa americana']"
2016,http://www1.folha.uol.com.br/colunas/andrebarcinski/2016/04/1758995-encaixotando-bowie.shtml,"['Um dos documentários mais bonitos e lúdicos feitos no Brasil, ""Imagens do Inconsciente"", filmado entre 1983 e 1986, reúne três casos de pacientes da Dra. Nise da Silveira, a psiquiatra que usava a arte no tratamento de esquizofrenia e fundou o Museu de Imagens do Inconsciente.']",['documentários bonitos lúdicos feitos brasil imagens inconsciente filmado reúne casos pacientes dra nise silveira psiquiatra usava arte tratamento esquizofrenia fundou museu imagens inconsciente']
2016,http://www1.folha.uol.com.br/colunas/drauziovarella/2016/04/1756546-dona-ana.shtml,"['Casada, aceitou sem rebeldia o autoritarismo do consorte. Deu à luz dois filhos, criados com o rigor do pai e a dedicação abnegada da mãe, num ambiente doméstico que beirava a esquizofrenia: alegre e descontraído na presença dela, sisudo e silencioso à chegada do pai.']",['casada aceitou rebeldia autoritarismo consorte deu luz filhos criados rigor pai dedicação abnegada mãe ambiente doméstico beirava esquizofrenia alegre descontraído presença dela sisudo silencioso chegada pai']
2016,http://www1.folha.uol.com.br/guia-de-livros-discos-filmes/2016/03/1753278-arco-de-virar-reu-narra-deterioracao-de-protagonista-em-primeira-pessoa.shtml,"['""Arco de Virar Réu"" é uma narrativa inovadora do autor paranaense Antonio Cestaro, em primeira pessoa, percorrendo a deterioração física e mental de seu personagem, um jovem apaixonado pelo estudo antropológico de índios, rumo à esquizofrenia.', 'Fragmentos de pesadelos e dolorosas memórias, como a de seu irmão morto, igualmente esquizofrênico, se sucedem enquanto percebe a inapelável loucura que lhe toma conta da alma. Mas sempre com um olhar crítico para os profissionais da saúde mental que cuidam dele.']","['arco virar réu narrativa inovadora autor paranaense antonio cestaro pessoa percorrendo deterioração física mental personagem jovem apaixonado estudo antropológico índios rumo esquizofrenia', 'fragmentos pesadelos dolorosas memórias irmão morto igualmente esquizofrênico sucedem percebe inapelável loucura toma conta alma olhar crítico profissionais saúde mental cuidam dele']"
2016,http://www1.folha.uol.com.br/guia-de-livros-discos-filmes/2016/03/1753284-livro-biografico-de-maura-lopes-evoca-memoria-de-internacoes-psiquiatricas.shtml,"['Suas reflexões agudas sobre os limites entre sanidade e loucura são atravessadas por potentes imagens poéticas, que vão da sutileza ao trágico: ""à minha volta olhos invioláveis atestam a presença do que sempre será o irreal"". Impossível não associar a leitura a ""Cemitério dos Vivos"", de Lima Barreto (1881-1922), registro também inquietante e comovente de suas internações em manicômio no início do século 20 no Rio de Janeiro; ou ao romance-testemunho ""Todos os Cachorros São Azuis"", do poeta Rodrigo de Souza Leão (1965-2009), diagnosticado com esquizofrenia.']",['reflexões agudas limites sanidade loucura atravessadas potentes imagens poéticas sutileza trágico volta olhos invioláveis atestam presença será irreal impossível associar leitura cemitério vivos lima barreto registro inquietante comovente internações manicômio início século rio janeiro cachorros azuis poeta rodrigo souza leão diagnosticado esquizofrenia']
2016,http://www1.folha.uol.com.br/equilibrioesaude/2016/03/1749401-gestos-e-postura-ajudam-a-detectar-e-avaliar-depressao.shtml,"['Mas nem sempre a resposta é fácil: pode haver sinais aparentemente contraditórios, como sorrisos e falas misturados com gesticulações sem sentido, como na esquizofrenia, de acordo com Gattaz. O quadro em que os gestos não condizem com a fala é chamado de paramimia. No caso do mal de Parkinson, por exemplo, há uma amimia, ou seja, perda dos movimentos.']",['resposta fácil haver sinais aparentemente contraditórios sorrisos falas misturados gesticulações sentido esquizofrenia acordo gattaz quadro gestos condizem fala chamado paramimia caso parkinson há amimia seja perda movimentos']
2016,http://www1.folha.uol.com.br/mundo/2016/03/1745829-baba-que-matou-crianca-russa-diz-que-ato-foi-vinganca-por-ataques-na-siria.shtml,"['A imprensa russa tem relatado que Bobokulova, originária da ex-república soviética do Uzbequistão, foi diagnosticado com esquizofrenia em 2003.']",['imprensa russa relatado bobokulova originária soviética uzbequistão diagnosticado esquizofrenia']
2016,http://www1.folha.uol.com.br/ilustrada/2016/02/1743449-esquizofrenia-e-ponto-de-partida-para-peca-sobre-a-normatizacao.shtml,"['Esquizofrenia é ponto de partida para peça sobre a normatização - 26/02/2016 - Ilustrada - Folha de S.Paulo', 'Ferron assina a direção do solo, ""híbrido de teatro, performance e dança"", define Ferracini. A razão por trás desta quebra contaminada pela rotina —o figurino também foi pincelado no próprio guarda-roupa do intérprete– tem relação paradoxal com o tema da peça, a esquizofrenia.', 'Ferracini corrige. Diz que ""a esquizofrenia chegou a ser o tema"", mas depois passou a ser um norte conceitual.', 'Isso significa que o espectador não vai ver um espetáculo sobre uma doença mental, mas, sim, um trabalho que busca a qualidade de ter ""uma lógica \'esquizo\'"", defende o ator. ""Passamos a ver a esquizofrenia não como patologia, mas como pulsão política, uma linha de fuga da normatização que vivemos hoje"", diz, citando filósofos que se dedicaram a observar fenômenos da ordem capitalista e o primado da razão –entre eles Deleuze e Foucault.']","['esquizofrenia partida peça normatização ilustrada folha', 'ferron assina direção solo híbrido teatro performance dança define ferracini razão trás quebra contaminada rotina figurino pincelado intérprete paradoxal tema peça esquizofrenia', 'ferracini corrige esquizofrenia chegou tema passou norte conceitual', 'significa espectador espetáculo doença mental trabalho busca qualidade lógica esquizo defende ator passamos esquizofrenia patologia pulsão política linha fuga normatização vivemos hoje citando filósofos dedicaram observar fenômenos ordem capitalista primado razão deleuze foucault']"
2016,http://f5.folha.uol.com.br/voceviu/2016/02/10000368-uso-de-cigarro-eletronico-durante-gravidez-pode-prejudicar-feto.shtml,"['Segundo Zelikoff, os animais jovens apresentaram mudanças no córtex do lobo frontal, a parte do cérebro responsável pela cognição, planejamento e motivação. ""Os genes que foram afetados nesses animais estão associados com doenças mentais, como a esquizofrenia"", disse a cientista.']",['zelikoff animais jovens apresentaram mudanças córtex lobo frontal cérebro responsável cognição planejamento motivação genes afetados nesses animais associados doenças mentais esquizofrenia disse cientista']
2016,http://www1.folha.uol.com.br/mundo/2016/02/1740260-apos-anos-em-detencao-solitaria-mulher-luta-para-levar-a-vida-adiante.shtml,"['Mas Hailey não era candidata à internação nas unidades para doentes mentais sérios porque não tinha o diagnóstico de depressão grave, transtorno bipolar ou esquizofrenia.']",['hailey candidata internação unidades doentes mentais sérios tinha diagnóstico depressão grave transtorno bipolar esquizofrenia']
2016,http://www1.folha.uol.com.br/equilibrioesaude/2016/02/1736077-bordar-e-tricotar-podem-aumentar-autoestima-e-reduzir-dor-dizem-estudos.shtml,"['""Na psiquiatria essas atividades fazem toda a diferença, como no tratamento de depressão, ansiedade e esquizofrenia, mas há benefícios também na clínica médica.""']",['psiquiatria atividades diferença tratamento depressão ansiedade esquizofrenia há benefícios clínica médica']
2016,http://blogdofred.blogfolha.uol.com.br/?p=29387,[],[]
2016,http://www1.folha.uol.com.br/colunas/raquellandim/2016/01/1729546-a-esquizofrenia-do-governo-e-a-agonia-do-brasil.shtml,['A esquizofrenia do governo e a agonia do Brasil - 15/01/2016 - Raquel Landim - Colunistas - Folha de S.Paulo'],['esquizofrenia governo agonia brasil raquel landim colunistas folha']
