Jornal,Link,metaforico,paragrafos_resgatados
Estadão,https://emais.estadao.com.br/blogs/da-casa-ao-lar/viajo-por-que-preciso-volto-por-que-te-amo/,1,"['A possibilidade de olhar para horizontes mais amplos é bastante libertadora, e claro que terminar o dia com um ‘show de luzes’, como meu namorado Diego carinhosamente apelidou o pôr do sol deslumbrante de São Miguel dos Milagres, bastante diferente daquele com o qual estamos acostumados, nos permite valorizar a experiência presente e a riqueza do aqui e agora. O milagre de Milagres impactou minha retina fazendo-a mais viva, mais sensível. Volto para a cidade com olhos mais aptos a captar as sutilezas das coisas, embora claramente mais críticos com tudo de errado que temos construído como civilização. Ontem brincamos sobre a contradição entre o pôr do sol de cada um dos dias da última semana e o “show de luzes” esquizofrênico do meu vizinho – um shopping, ou']"
Estadão,"https://esportes.estadao.com.br/noticias/futebol,imprudentemente-poetico,70002094114",1,"['A esquizofrenia típica das análises, que só se baseiam também em resultados, indica agora que o Corinthians provou que dinheiro não traz felicidade. Pronto e fim. A indireta é na verdade uma direta para espinafrar o modelo perdulário do Palmeiras. A verdade definitiva da temporada fica ainda mais bonita na moldura, já que ambos são arquirrivais históricos e começaram a temporada em extremos opostos. Tal qual um roteiro de sessão da tarde morna, o time #quartaforça do professor novato se une contra tudo e contra todos, desafia os rivais ricos e reforçados e tem um ano formidável. The end. Desculpem-me aqueles que romanticamente se encantam por esse conto da carochinha, mas a poesia do futebol é muito mais literatura do que cinema.']"
Estadão,https://politica.estadao.com.br/blogs/marco-aurelio-nogueira/tensoes-pre-eleitorais/,1,"['O PT fica fora dessa constatação. Mas não escapa da esquizofrenia geral. Agora, deu para admitir que o “golpe” contra Dilma contou com o apoio da maioria da população e se dispõe a fazer alianças com “golpistas” com a justificativa de que precisa recuperar os votos perdidos. Vai assim, tentando dar uma no cravo, outra na ferradura, soltando fumaça e névoa sobre o futuro, convencido de que a confusão o beneficia.']"
Estadão,"https://internacional.estadao.com.br/noticias/geral,nos-100-anos-da-revolucao-russa-autoritarismo-faz-com-que-a-historia-do-pais-seja-apagada,70002073176",1,"['A falta de padrão dá toques esquizofrênicos ao ensino de história na Rússia. Joseph Stalin, por exemplo, continua sendo o político mais popular do país. Segundo o instituto Levada, 40% dos russos tinham uma visão favorável do líder em dezembro do ano passado. Em 1994, quando a pesquisa foi feita pela primeira vez, o índice era de apenas 18% – o aumento coincide com a chegada de Putin ao poder.']"
Estadão,"https://internacional.estadao.com.br/noticias/geral,a-noite-que-mudou-um-seculo-e-cunhou-uma-potencia,70002072075",1,"['Chegou o novo século, mas a KGB nunca desapareceu. Virou FSB. De lá, saiu um agente alçado a presidente. Explorando o longo histórico de opressão, Vladimir Putin forjou um nacionalismo esquizofrênico construído sobre os temores da população. Para Andrew Jenks, historiador da California State University, os russos associam a liberdade individual ao caos político, que leva à guerra civil ou à invasão estrangeira. “Líderes como Putin e Stalin souberam jogar com essa psicose para justificar a concentração de poder.”']"
Estadão,"https://opiniao.estadao.com.br/noticias/geral,forum-dos-leitores,70002072167",1,"['Demonstrando ser aliada do fim da impunidade no País, a procuradora-geral da República, Raquel Dodge, manifesta-se a favor da possibilidade de prisão após condenação em segunda instância. Raquel entende que se o Supremo Tribunal revogar sua própria decisão de outubro de 2016, porá mais ainda em risco a credibilidade das nossas instituições. O ministro Gilmar Mendes já disse que pode mudar seu voto, que foi a favor da prisão. Se assim for, os condenados na Lava Jato serão beneficiados, pois seus advogados, com os recursos intermináveis que a esquizofrênica legislação permite, podem empurrar com a barriga a execução das penas.']"
Estadão,https://internacional.estadao.com.br/blogs/fatima-lacerda/o-que-os-alemaes-podem-aprender-com-o-brauly/,1,"['Em alguns casos, este quadro toma um aspecto esquizofrênico, num intercalar entre reações agressivas e submissa,\xa0 já que o equilibro entre potência e impotência nunca foi almejado.']"
Estadão,"https://opiniao.estadao.com.br/noticias/geral,forum-dos-leitores,70002066812",1,"['Ora, se o Instituto Ipsos em recente pesquisa constatou que 94% dos brasileiros apoiam as investigações da Operação Lava Jato - ou seja, são a favor de um duro combate à corrupção -, por que, na pesquisa Ibope divulgada ontem, se a eleição presidencial fosse hoje, em primeiro lugar, com 36% das intenções de voto, aparece um condenado por corrupção e formador de quadrilha, Lula da Silva? Lula quebrou nossas estatais, fundos pensão, etc. e ainda elegeu um poste, Dilma Rousseff, que quebrou a nossa economia gerando mais de 13 milhões de desempregados. É importante frisar que os entrevistados do Ibope tinham nessa pesquisa a opção de outros cinco possíveis candidatos, nenhum deles denunciado por corrupção: o deputado Jair Bolsonaro (15%), Marina Silva (8%), além de Ciro Gomes, João Doria e Geraldo Alckmin, que ficaram entre 5% e 7%. Literalmente, é coisa de louco! Ou esquizofrenia eleitoral. E fica a impressão de que, para boa parte do eleitorado brasileiro, a ética nas nossas instituições não é prioridade, mas só da boca para fora. Lamentável!']"
Estadão,"https://cultura.estadao.com.br/noticias/musica,cabe-de-tudo-no-cd-do-dresden-dolls,20060531p4220",1,"['É como se fosse uma fusão entre aquelas canções dos anos 20 (um cozido onde entram Jaques Brel, Dietrich, Piaf, Brecht e Weill), com o punk rock sujo que surgiu no CBGB, o clubezinho cult de Nova York. A sensação pode ser resumida na canção Coin Operated Boy, que leva você a lugares tão remotos quanto a França dos anos 60 de Serge Gainsbourg, o porão mais sujo do Village e o Cabaret Voltaire de Francis Picabia. Tudo ao mesmo tempo agora.Pois bem: apesar da descrição esquizofrênica, trata-se tão-somente de uma dupla, e eles são de um lugar bastante esquadrinhado, Boston. É apenas um casal, a compositora, cantora e pianista Amanda Palmer e o baterista Brian Viglione. O disco que acaba de ser lançado no Brasil pela Sum Records, The Dresden Dolls, já tem dois anos, mas condensa toda a esquisitice e ousadia sonora do grupo.Como The White Stripes, eles estão se lixando para as regras do ""novo"" rock, que produz trios ou quartetos com cabelinhos desarrumados e calças customizadas como se fossem Big Macs. Seu brechó musical tem no estoque o fungo do experimentalismo. Revisitam experiências sempre incompletas, recitais de cabaré e happenings do tipo spoken words, como poetas declamando poemas beats em igrejas abandonadas.""Combine a atmosfera enfumaçada de um cabaré da República de Weimar com a fúria do rock n´ roll de Joan Jett, PJ Harvei e The Violent Femmes e você terá uma idéia do que é o Dresden Dolls"", escreveu um crítico. É mais ou menos isso.Não que o que eles façam seja absolutamente novidade. Ute Lemper já o faz há um bom tempo. Nick Cave também. Tom Waits também. Seu componente insólito é a sujeira, o fato de que não querem soar como paródia do passado, mas como um tributo ao passado.']"
Estadão,"https://www.estadao.com.br/noticias/geral,brasil-quer-rotulo-contem-transgenicos-em-4-anos,20060313p62105",1,"['Ao fim de mais uma disputa entre ministérios, e com a 3ª Reunião das Partes do Protocolo de Cartagena (MOP 3) já em andamento em Curitiba, o governo brasileiro mudou sua posição com relação à identificação de cargas transgênicas para o comércio exterior. A partir de agora, o País defenderá que os carregamentos contendo organismos geneticamente modificados sejam claramente identificados com a palavra ""contém"", em vez de um simples ""pode conter"" - como vinha defendendo até agora. O agronegócio e a indústria, entretanto, teriam quatro anos para se adaptar à exigência.A proposta foi anunciada no início da noite de hoje pela ministra do Meio Ambiente, Marina Silva, durante passagem por São Paulo. A decisão política, segundo ela, foi tomada durante a manhã pelo presidente Luiz Inácio Lula da Silva, em Brasília, durante reunião com ela e os ministros da Agricultura, Roberto Rodrigues, e da Casa Civil, Dilma Roussef. ""Acho que deixamos o Brasil em uma posição responsável em todos os sentidos"", disse Marina, em tom de vitória. A proposta será apresentada na MOP 3 para negociação com os outros países signatários do protocolo.Como tem sido a regra em Brasília no caso dos transgênicos, a discussão dividiu opiniões do setor agrícola (favorável ao ""pode conter"") e do setor ambiental (favorável ao ""contém""). A decisão pelo ""contém"" implica na segregação e rastreamento de toda a produção de soja brasileira - assim como para outros produtos transgênicos que sejam aprovados no futuro. Algo que, segundo o agronegócio, poderá aumentar os custos e reduzir a competitividade brasileira.Posição incomumO Brasil é o único dos quatro maiores exportadores mundiais de grãos a seguir o Protocolo de Cartagena e se encontra em uma posição incomum internacionalmente. O País tem a tradição de intenso defensor ambiental em reuniões globais, e com freqüência acompanha os interesses dos países em desenvolvimento, reunidos no G-77, que preferem o ""contém OVMs (organismos vivos modificados)"".A posição do ""pode conter"" tem o potencial de estremecer essas relações - como aconteceu no ano passado na MOP-2, em Montreal, quando essa possibilidade foi apresentada. Por outro lado, os outros três grandes exportadores (Argentina, Canadá e Estados Unidos, todos pró-transgênicos) são influenciados pela decisão tomada pelos participantes do acordo, e portanto pressionam o Brasil por uma posição favorável a eles.Segundo Marina Silva, a opção pelo ""contém"" não colocará o País em desvantagem, já que os outros países exportadores também seriam obrigados a identificar seus carregamentos. Isso porque, mesmo estando fora do protocolo, a identificação seria exigida pelos países importadores que são signatários do acordo. ""Se isso for aprovado, todos os países terão de operar nesse sistema, direta ou indiretamente"", disse.Com relação aos custos envolvidos na segregação e rastreamento, o secretário de Biodiversidade e Florestas do ministério, João Paulo Capobianco, disse que são ""bastante competitivos"". Segundo ele, a experiência de pequenas e médias cooperativas que já fazem a segregação (para garantir uma produção ""livre de transgênicos"") gastam menos de US$ 0,30 a mais por tonelada de soja.Marina Silva disse que o governo poderá oferecer incentivos, inclusive financeiros, para viabilizar a construção da infra-estrutura necessária.AusênciaPor causa do impasse, a ministra faltou à abertura da MOP 3, em Curitiba, quando receberia a presidência da Conferência das Partes da Convenção da Diversidade Biológica. A falta foi observada pelos delegados dos outros países como uma demonstração da indecisão brasileira sobre o assunto.Até então, a delegação brasileira não sabia qual posição seria defendida na reunião. Curiosamente, a indefinição provocou um consenso improvável entre ambientalistas e indústria. ""Essa falta de definição, com o tempo que havia para se resolver, mostra a esquizofrenia que toma o governo. De um lado, você tem o Brasil preocupado em preservar o ambiente e crescer de forma sustentável; de outro, o Brasil que deseja aumentar suas fronteiras agrícolas sem critérios"", disse Marcelo Furtado, do Greenpeace. ""Essa esquizofrenia está nos ministérios, que tiveram de levar a decisão para o presidente. A tal transversalidade, que a ministra defende, não existe.""']"
Estadão,"https://economia.estadao.com.br/noticias/geral,total-de-empregos-formais-criados-em-2004-e-recorde,20051214p10317",1,"['O número de empregos formais no País aumentou 1,86 milhão, em 2004. De acordo com o ministro do Trabalho, Luiz Marinho, o total de empregos gerados no ano passado é recorde na série histórica da Relação Anual de Informações Sociais (RAIS) iniciada em 1985. Rais é uma declaração anual obrigatória que todos os estabelecimentos existentes no País devem informar ao Ministério do Trabalho. É uma espécie de censo anual do mercado formal de trabalho. VAGAS ABERTAS EM 2004Por faixa de idadePor grau de escolaridadeDe 16 a 1733.750Analfabeto-12.148De 18 a 24353.2694ª série incompleta-33.686De 25 a 29379.5724ª série completa-90.987De 30 a 39410.0458ª série incompleta52.593De 40 a 49411.9258ª série completa213.345De 50 a 64263.1782º grau incompleto192.30865 ou mais8.9762º grau completo1.192.966Ignorado1.934Superior incompleto114.475Total1.862.649Superior completo233.783 Total1.862.649Em comparação com 2003, o total de empregos teve um crescimento de 6,3%. Trata-se da segunda maior taxa de crescimento registrada pela série, só perdendo para 1986, quando atingiu 8,16%. Em 2003, o número de empregos formais criados foi de 861 mil. Nos dois primeiros anos do governo Lula a geração de novos postos de trabalho foi de 2,724 milhões de postos de trabalho.Em 2004 a massa salarial cresceu 7,6%, em decorrência do aumento do emprego. Com o aumento de 2004 o número de empregos formais informados pelos empregadores na pesquisa alcançou 31,408 milhões. Os estados que mais se destacaram na geração de empregos formais, em 2004, foram São Paulo (mais 525 mil postos de trabalho) e Minas Gerais (mais 194,7 mil). O único estado onde o emprego formal caiu foi Roraima, que teve uma perda de 4,4 mil postos de trabalho. O Ministério informou, no entanto, que o desempenho de Roraima foi prejudicado pela ausência das informações do setor da administração pública. Importância dos númerosOs dados da Rais referem-se a empregos formais para trabalhadores celetistas e estatutários. É, portanto, um dado mais completo do que o do Cadastro Geral de Empregos (Caged), também levantado pelo Ministério. Luiz Marinho comemorou o resultado.""Nos últimos meses, enfrentamos um debate esquizofrênico da oposição nos acusando de manipular os dados do emprego a partir do Caged. A pesquisa Rais veio confirmar os números e mostrar que a geração de emprego foi ainda maior"", disse ele.']"
Estadão,"https://ciencia.estadao.com.br/noticias/geral,wwf-atribui-inundacoes-e-secas-a-mudanca-climatica,20050826p1072",1,"['As condições meteorológicas extremas que têm atingido a Europa com secas e incêndios nos países do sul e chuvas torrenciais nos Alpes e na bacia do Rio Danúbio são resultado da mudança climática provocada pelo modelo energético escolhido pelos seres humanos, afirmou nesta sexta-feira a organização ambiental WWF.O relatório Mudança climática e fatores meteorológicos na Europa, divulgado pelo Fundo Mundial para a Natureza (WWF), mostracomo a abundância de desastres que caracterizam os últimos anos no continente se encaixam nas previsões científicas mais pessimistassobre as conseqüências do aquecimento global.A concentração de dióxido de carbono (CO2) na atmosfera cresceu 36% em relação à era pré-industrial. No último século, a temperatura média do planeta aumentou 0,6 grau centígrado; e a da Europa, 0,95 grau.De acordo com os registros históricos, o aquecimento parece progressivo. Os dados mostram que os oito anos mais quentes da história da Europa se concentram nos últimos 15 anos.O aumento da temperatura é geral, porém, mais forte no sul que no norte do continente. A variação se traduz em um comportamento ´esquizofrênico´ das chuvas.Enquanto na Espanha, na Itália e em Portugal as chuvas diminuíram 20% durante o último século, no norte da Europa aumentaram entre 10% e 40%.Verão extremoAs projeções científicas citadas pelo WWF indicam que este contraste é mais extremo no verão, com secas mais severas e maior risco deincêndios, além da diminuição das colheitas no sul e de chuvas torrenciais mais freqüentes em direção ao interior do continente.""Nunca teremos 100% de certeza sobre a relação direta entre estes fatos e a mudança climática. Mas já há exemplos claros dos cenários que os meteorologistas previram nos últimos anos"", constata o relatório, que prevê uma deterioração cada vez maior da situação caso as emissões de CO2 não sejam reduzidas.Para o WWF, a primeira tarefa deve ser a troca do modelo energético e a substituição dos processos produtivos baseados em combustíveis fósseis - carvão, petróleo ou gás natural - responsáveis, segundo seus dados, por 39% destas emissões na União Européia, por fontes ""mais limpas"" e tecnologias ""mais eficientes"".\xa0\xa0mudanças climáticas']"
Estadão,"https://cultura.estadao.com.br/noticias/cinema,madagascar-traz-a-tela-uma-revolucao-dos-bichos,20050623p2536",1,"['Madagascar, o novo desenho da DreamWorks, que toma de assalto 450 salas do País, é daqueles que os pais podem pedir, por favor, aos filhos, que os levem para assisti-lo. Nos EUA, faturou rapidinho mais de US$ 100 milhões, mas não a ponto de ameaçar o desempenho de Shrek e Shrek 2, os maiores êxitos do estúdio.No original, Marty, a zebra que desencadeia a história de Madagascar, fala com a voz de Chris Rock. A versão americana ouve-se ainda as vozes de Ben Stiller (Alex), Jada Pinkett Smith (Glória) e David Schwimmer, o Ross da série Friends, que dubla a hipocondríaca Melman. No Brasil, a estrela é Heloisa Perissê, dublando a hipopótama (Jada Pinkett Smith na versão norte-americana). E por que mesmo os pais vão pedir aos filhos para ver Madagascar? Ah, sim, porque é para eles que parece se voltar a animação dirigida por Eric Darnell (de Formiguinhaz) e Tom McGrath. Exemplo: uma animação que tem diálogos como o que é travado entre dois macacos - um deles diz que Tom Wolfe, o autor de A Fogueira das Vaidades, vai se apresentar num teatro e o outro retruca ´Oba, vamos jogar cocô nele´?Madagascar gira em torno de quatro animais - Marty, a zebra; Alex, o leão; Melman, a girafa; e Glória, a hipopótama. Vivem felizes em Nova York, onde o leão é a atração do zoológico do Central Park. Felizes? A zebra não agüenta mais aquele mundinho. Quer voltar para a natureza selvagem. Foge, os amigos bichos vão atrás e, após muitos qüiproquós, são todos despachados da ilha de Manhattan para a de Madagáscar. É aí que surge o vilão e é o leão, que passa a exibir um comportamento esquizofrênico, tentando comer a zebra da qual era amigo até ontem. Nos seus delírios por comida, o leão vê as próprias crianças que o aplaudiam no zôo como bifes tentadores. É o apelo selvagem, o embate entre instinto e civilização. Madagascar - (Madagascar, EUA/ 2005, 80 min.). Animação. Dir. Eric Darnell, Tom McGrath. Livre. Em grande circuito. Cotação: Regular.']"
Estadão,"https://politica.estadao.com.br/noticias/geral,indefinicao-do-pt-eleva-risco-brasil-diz-bolivar-lamounier,20040928p37847",1,"['O Partido dos Trabalhadores assumiu o poder e ainda não se decidiu se aceita ou não o modelo capitalista, o mesmo ocorrendo com a chamada esquerda brasileira. Essa foi uma das constatações feitas pelo cientista político Bolivar Lamounier, entrevistado no programa Roda Viva, da TV Cultura. Para ele, e preciso que o governo Lula deixe claro se é a favor ou contra o capitalismo e que explicite qual o modelo que pretende seguir. Essa falta de definição, segundo Lamounier, explica o fato de o risco Brasil ser maior do que o da Argentina e o da Colômbia. ""Há um certa esquizofrenia no PT, mas eu não quero ser injusto com o partido. Quero apenas que ele desacerbe um traço que é disseminado pela elite da classe media brasileira. Há uma certa esquizofrenia a respeito disso. Acho que nos temos de nos pôr de acordo. Se o sistema é capitalista, não se pode evitar que a maior parte das atividades estatais tenha de ser privada, não necessariamente todas. Tem de haver as agencias reguladoras, tem de haver um mercado de trabalho mais simples. O nosso é excessivamente complicado"", exemplificou.Troca de posiçõesSegundo Lamounier, o PT pulou da ponta esquerda para o centro. ""Mas, em vez de ser um partido pragmático de centro-esquerda, como o PSDB se formou, ele saltou de uma posição quase messiânica de esquerda para uma posição pragmática de centro, a ponto de executar uma política monetária mais conservadora do que a anterior."" Para o entrevistado, o PT precisa definir-se de uma forma transparente, a fim de não frustrar seus eleitores e aumentar ainda mais a confusão em seus quadros.']"
Estadão,"https://economia.estadao.com.br/noticias/geral,gustavo-loyola-diz-que-e-um-bom-sinal-o-governo-cogitar-aumento-no-superavit,19566e",1,"['Contudo, Loyola mostra algum ceticismo em relação à possibilidade de o governo conter a partir de agora os gastos públicos. ""Já estamos em maio. O superávit primário maior deve ser obtido pelo aumento de arrecadação e não pelo corte de despesas ou gastos. O governo conduz a política econômica com esquizofrênica pois o BC pisa no freio e, ao mesmo tempo, a área fiscal aperta o acelerador"", diz.']"
Estadão,"https://brasil.estadao.com.br/noticias/geral,pt-contraria-lula-e-faz-previas-em-minas-imp-,545847",1,"['""Essa situação em Minas é esquizofrênica"", resumiu o deputado João Paulo Cunha (PT-SP).']"
Estadão,"https://economia.estadao.com.br/noticias/geral,a-esquizofrenia-do-fascinio-chines,540164",1,"['A China sofre de esquizofrenia. Ela é ""cortada"" em duas: muito miserável e muito rica ao mesmo tempo. Os países estrangeiros ficam ofuscados. Um dirigente africano disse recentemente: ""Deixem de se apresentar, segundo seus interesses, ora como um país subdesenvolvido, ora como um país superdesenvolvido. Escolham: sejam pobres ou sejam ricos!""']"
Estadão,"https://internacional.estadao.com.br/noticias/geral,greenpeace-fura-bloqueio,539079",1,"['""Viemos desafiar os líderes mundiais a assumir a liderança das negociações em torno de políticas climáticas. Este evento é uma ótima oportunidade para se discutir essas questões. O Brasil adota algumas posições positivas lá fora, no discurso, mas aqui dentro a coisa é meio esquizofrênica, às vezes"", afirmou João Talocchi, coordenador da campanha de clima do Greenpeace no Brasil.']"
Estadão,"https://internacional.estadao.com.br/noticias/geral,papa-pode-sair-fortalecido-de-escandalos-dizem-vaticanistas,532334",1,"['""O celibato vivido como uma imposição pode causar frustração, repressão sexual e desenvolver vidas esquizofrênicas que levam padres a falar de pureza no altar, mas ter um(a) amante, fazer discursos sobre moralidade e cometer pedofilia"", finalizou Politi.BBC Brasil - Todos os direitos reservados. É proibido todo tipo de reprodução sem autorização por escrito da BBC.']"
Estadão,"https://internacional.estadao.com.br/noticias/geral,papa-pode-sair-fortalecido-de-escandalos-dizem-vaticanistas,532334",1,"['""O celibato vivido como uma imposição pode causar frustração, repressão sexual e desenvolver vidas esquizofrênicas que levam padres a falar de pureza no altar, mas ter um(a) amante, fazer discursos sobre moralidade e cometer pedofilia"", finalizou Politi.BBC Brasil - Todos os direitos reservados. É proibido todo tipo de reprodução sem autorização por escrito da BBC.']"
Estadão,"https://politica.estadao.com.br/noticias/geral,governo-nega-licenca-de-lula-para-campanha-de-dilma,519533",1,"['Licenciado, Lula enfrentaria uma situação esquizofrênica ao viajar. Como presidente licenciado, ele não poderia usar o avião oficial da Presidência. A utilização de um avião particular, por sua vez, seria inviável e prejudicaria especialmente a sua equipe de segurança. Em 2006, Lula não se licenciou para a campanha e continuou a viajar no avião da Presidência. Neste caso, porém, o PT arcou com a despesa do combustível.']"
Estadão,https://internacional.estadao.com.br/blogs/radar-global/sindrome-de-jimmy-carter-ronda-obama/,1,"['“Essa esquizofrenia cria problemas. Obama, por exemplo, ignorou violações sistemáticas no Irã, mas inicialmente tomou uma atitude firme em relação a Honduras. Isso leva pessoas a concluir que, quando um país é fraco, você pode desafiá-lo. Mas, quando é forte, você o deixa em paz”, afirma Mead. “É isso que acontecia com Carter.” As respostas ao artigo do historiador vieram na semana passada do próprio Carter e de seu conselheiro de Segurança Nacional, Zbigniew Brzezinski. O ex-presidente irritou-se por ter sido qualificado de “fraco e indeciso” e contra-atacou: “Embora seja verdade que não entrei em guerras, não considero isso motivo para pedir desculpa.” Brzezinski exaltou a “firmeza e decisão” do presidente a quem serviu, dizendo que, se Obama tiver êxitos semelhantes, aí sim terá a tal “síndrome de Carter”.']"
Estadão,https://cultura.estadao.com.br/blogs/luiz-zanin/o-mensageiro/,1,"['No entanto, é pena que, de outro lado, a história perca um pouco seu foco quando os dois militares passam a se comportar como adolescentes em férias. Por alguns momentos, tudo fica meio esquizofrênico, até que o rio retorne ao seu leito e a história recobre o sentido original. Apesar dos desvios, é um bom filme, afinal de contas.']"
Estadão,"https://www.estadao.com.br/noticias/geral,palmeiras-lele-da-cuca,513290",1,"['Muricy é vítima e cúmplice de uma situação esquizofrênica. Ele perdeu a mão quando se mostrou impotente para evitar que o título brasileiro de 2009 escorresse pelo ralo. À medida que a equipe descarrilava, ia junto. A agressividade no trato com repórteres era proporcionalmente inversa à passividade do Palmeiras diante de adversários mais fracos. A batata do técnico assou também ao conformar-se, pelo menos em público, com elenco reduzido para este ano. Acreditou na promessa dos dirigentes, o que em geral significa cair em conto-do-vigário.']"
Estadão,"https://www.estadao.com.br/noticias/geral,cartas,506633",1,"['dos como Força Pública (à qual pertenci por sete anos) a instituição era militarizada ao extremo e tinha verdadeira ojeriza ao policiamento, o que deu azo à criação e ao crescimento da Guarda Civil. Militar a Força Pública vai continuar, até porque um policial militar passará a se apresentar como soldado, e não mais como policial. Afinal, o que ganha a população paulista com isso? Parece que os tucanos paulistas entraram no jogo de extensas áreas do governo federal onde grassa um crescente e preconceituoso antimilitarismo. Nosso verdadeiro problema é que deveríamos ter apenas uma instituição, unificada com o nome Polícia do Estado de São Paulo, e não essa esquizofrenia institucional que é o esgotado modelo policial brasileiro, que, pelo jeito, vai ganhar mais confusão.']"
Estadão,"https://www.estadao.com.br/noticias/geral,policiais-mataram-10-mil-pessoas-em-12-anos-no-rio,497338",1,"['Silvia é entusiasta das Unidades de Polícia Pacificadora (UPPs), programa iniciado pelo governo há um ano na favela Dona Marta, em Botafogo, que na semana passada chegou a mais duas comunidades de Copacabana - ao todo, seis favelas receberam ex-recrutas. A medida beneficiou oficialmente 110 mil moradores, com o fim da presença ostensiva de traficantes armados. Ela diz que não se pode ter uma polícia esquizofrênica - ""a da UPP, que aprende a respeitar, e a do policial que entra na favela dando tiro e chamando morador de vagabundo.""']"
Estadão,https://cultura.estadao.com.br/blogs/luiz-zanin/ensaio-brilhante-sobre-a-condicao-humana/,1,"['Resnais incorpora essa descontinuidade ao comportamento dos personagens. Eles surpreendem. Parecem estranhos e próximos a nós. Porque também vivemos num mundo psicológico fragmentado, sujeito a desníveis brutais, a frases truncadas, a propósitos esquizofrênicos e pouco coerentes.']"
Estadão,"https://internacional.estadao.com.br/noticias/america-latina,cristina-kirchner-chama-jornalistas-de-aprendizes-de-bruxos,488333",1,"['A presidente afirmou que os jornalistas deveriam ""abandonar a esquizofrenia como política de comunicação"".']"
Estadão,"https://alias.estadao.com.br/noticias/geral,fake-inimitavel-e-indestrutivel,485012",1,"['A essa altura, é atingido pelo autor do atentado de Milão, Massimo Tartaglia, com uma estatueta que quebra dois dos seus dentes, o septo nasal e fere o lábio. Esse homem de 42 anos, definido como ""perturbado mental"", incorpora perfeitamente o tipo fraco, com um ego precário e doente que, recusando a mão estendida oferecida pelo ""bem"", ""enlouquece"", como todo opositor. Evidentemente, trata-se de um atentado infeliz, quer porque o uso da violência em política é sempre detestável, quer porque reforçará o poder do rei-sacerdote, que, ferido, perdoará o homem que atentou contra ele. E a oposição só poderá balbuciar solidariedade, sem mergulhar na obscura esquizofrenia que se apoderou da maioria dos italianos. Um dos povos que têm mais emigrados no mundo, por exemplo, no Brasil, tornou-se em apenas dez anos racista, desconfiado, vulgar. A universidade é abandonada pelos melhores cérebros. O próprio reitor da Luiss, uma das universidades particulares de maior prestígio, que não é absolutamente de esquerda, escreveu uma carta aberta ao filho sugerindo que vá estudar no exterior. É a perspectiva que transmiti a muitos dos meus alunos e eu mesmo decidi empreender. O meu não é propriamente um exílio, mas certamente minha decisão de abandonar a universidade italiana tem um sentido amargo de derrota, inclusive pessoal, e de vontade de não me render.']"
Estadão,"https://www.estadao.com.br/noticias/geral,ira-honduras-e-uma-duvidosa-aposta-diplomatica,484953",1,"['Chama a atenção em Washington o que um assessor parlamentar chamou de ""esquizofrenia"" da diplomacia brasileira. Segundo o assessor, para um governo preocupado com ""autoridade moral"" na ação externa, deveria ser evidente a contradição entre a insistência do Brasil no mais estrito respeito às regras da democracia em Honduras e o endosso oficial a Ahmadinejad, que chegou ao poder após uma eleição fraudulenta. A percepção negativa sobre a política externa do final do governo Lula, que se cristaliza em Washington, é certamente influenciada pelas fortes críticas que veteranos diplomatas brasileiros como Rubens Ricupero, Rubens Barbosa e Roberto Abdenur, todos ex-embaixadores nos EUA, vêm publicando.']"
Estadão,https://internacional.estadao.com.br/blogs/la-fora/estudos-e-winter-break/,1,"['Felizmente, amanhã tenho um dia livre para estudar para a última prova, que é cálculo 2. Decidi, então, que seria melhor tentar não estudar hoje e aproveitar um dos meus últimos dias do ano aqui no MIT. Na sexta-feira, voltarei para o Brasil para passar dez dias em casa e rever minha família, meus amigos e, como não poderia me esquecer, meu gato esquizofrênico (iei!!!). Para isso, achei que seria legal ir até o North End em Boston para comprar uns canollis de chocolate e comemorar meu 18o aniversário, que será no dia 23, com o pessoal do MIT. Estou curiosa para saber como é a tal da maioridade.']"
Estadão,"https://opiniao.estadao.com.br/noticias/geral,cartas-18062011-imp-,733867",1,"['A página ""Notas & Informações"" de ontem foi um perfeito retrato do Brasil de duas caras: de um lado, ""O Supremo e a maconha"" mostrando como as Leis e sua hierarquia funcionam. ""Sigilo para a bandalheira"" é o oposto, denunciando, como já diz o título, a bandalheira que o governo patrocina. Como virou moda dizer, é coisa de ""1º mundo"" convivendo com coisas do 10º mundo. Esperemos que, no futuro, prevaleçam as coisas boas e que possamos legar aos nossos filhos e netos um pais menos esquizofrênico.']"
Estadão,https://internacional.estadao.com.br/blogs/ariel-palacios/breve-vocabulario-kirchnerista/,1,"['– Termo que define medidas que misturam pragmatismo a curto prazo com tons keynesianos embalados por políticas neo-liberais camufladas (ou nem tanto). A coisa parece esquizofrênica, mas essa é a marca do Peronismo. Segundo uns, “flexibilidade”. Segundo outros, “oportunismo”. O termo “empresariado K” define os industriais que respaldam sua política econômica.']"
Estadão,"https://cultura.estadao.com.br/noticias/geral,conexoes-mineiras-em-grandes-encontros-imp-,723647",1,"['""São músicas que têm a ver com esse universo da banda, meio porrada-submundo-sujeira, meio hedonista, meio esquizofrênico"", diz Enzo. ""E a gente sempre curtiu muito o Paulo e os Titãs. A coisa direta que eles têm, a pancada precisa no verso, no canto. A história de chacoalhar com as instituições, como fazem principalmente no Cabeça Dinossauro. E o Miklos é uma grande figura, um grande cantor. E o trabalho dele como ator também é das coisas grandes da arte. Ele tem uma energia destruidora, ao mesmo tempo punk e elegante, que acho que vai dar uma mistura muito interessante com a gente.""']"
