jornal,coluna,data,titulo,link,metaforico,paragrafos_resgatados,paragrafos_tratados_sw
Folha de S. Paulo,Ciência,2010-03-08,"Sociologia precisa de equações, dizem prêmios Nobel em SP",https://www1.folha.uol.com.br/ciencia/2010/08/777376-sociologia-precisa-de-equacoes-dizem-premios-nobel-em-sp.shtml,0,"['Nash, aos 82, esteve hoje na USP para o encontro que reuniu cientistas que trabalham com teoria dos jogos. Recuperado da esquizofrenia, diz que foi hospitalizado contra a vontade e ataca a eficácia do procedimento.']",['nash hoje usp encontro reuniu cientistas trabalham teoria jogos recuperado esquizofrenia hospitalizado vontade ataca eficácia procedimento']
Folha de S. Paulo,Saúde,2010-08-08,UM PAI CONTRA A ESQUIZOFRENIA,https://www1.folha.uol.com.br/fsp/saude/sd0808201001.htm,0,"['Há três anos, o dentista Mario Sergio Limberte perdeu seu caçula, vítima dos efeitos dos antipsicóticos. Por dez anos, o pai mergulhou na prática e na teoria da doença. Devorou a literatura médica, ouviu as vozes todas da esquizofrenia. E preservou o elo com o filho. No livro ""Cadê Minha Sorte?"" (Scortecci), ele mostra sua luta contra o transtorno do filho, e passa know-how. Hoje, briga para mudar o nome da doença-estigma.', 'Nenhum pai imagina ter um filho com doença mental. Durante toda a vida do meu filho após o diagnóstico, estudei a esquizofrenia. Importava livros. Os livros médicos brasileiros são ótimos, mas escritos por pais, não achei.', 'Fui com meu carro atrás da ambulância. A médica da clínica fez perguntas para a gente. Falou: ""Seu filho tem esquizofrenia, uma doença incurável"". Ele tinha 22 anos. Sim, suspeitávamos, mas tudo tem um jeito para se falar.', 'O médico explicou o distúrbio químico no cérebro dele, o excesso de dopamina. O problema é o nome da doença. Se falo que meu filho tem esquizofrenia, a tradução é ""louco"". Não é só semântica. Precisa mudar.']","['há anos dentista mario sergio limberte perdeu caçula vítima efeitos antipsicóticos anos pai mergulhou prática teoria doença devorou literatura médica ouviu vozes esquizofrenia preservou elo filho livro cadê sorte scortecci mostra luta transtorno filho passa hoje briga mudar nome', 'nenhum pai imagina filho doença mental durante vida filho diagnóstico estudei esquizofrenia importava livros livros médicos brasileiros ótimos escritos pais achei', 'carro ambulância médica clínica perguntas gente falou filho esquizofrenia doença incurável tinha anos suspeitávamos jeito falar', 'médico explicou distúrbio químico cérebro dele excesso dopamina problema nome doença falo filho esquizofrenia tradução louco semântica precisa mudar']"
Folha de S. Paulo,Equilibrio e saúde,2010-09-08,"Em livro, dentista relata luta contra esquizofrenia do filho que morreu há três anos",https://www1.folha.uol.com.br/equilibrioesaude/780093-em-livro-dentista-relata-luta-contra-esquizofrenia-do-filho-que-morreu-ha-tres-anos.shtml,0,"['Folha.com - Equilíbrio e Saúde - Em livro, dentista relata luta contra esquizofrenia do filho que morreu há três anos - 09/08/2010', 'Em livro, dentista relata luta contra esquizofrenia do filho que morreu há três anos', ""Há três anos, o dentista Mario Sergio Limberte perdeu seu caçula, vítima dos efeitos dos antipsicóticos. Por dez anos, o pai mergulhou na prática e na teoria da doença. Devorou a literatura médica, ouviu as vozes todas da esquizofrenia. E preservou o elo com o filho. No livro 'Cadê Minha Sorte?' (Scortecci), ele mostra sua luta contra o transtorno do filho, e passa know-how. Hoje, briga para mudar o nome da doença-estigma."", 'O dentista Mario Sergio Limberte escreveu um livro sobre sua luta contra a esquizofrenia do filho que morreu há três anos', '""Nenhum pai imagina ter um filho com doença mental. Durante toda a vida do meu filho após o diagnóstico, estudei a esquizofrenia. Importava livros. Os livros médicos brasileiros são ótimos, mas escritos por pais, não achei.', 'Falou: ""Seu filho tem esquizofrenia, uma doença incurável"". Ele tinha 22 anos. Sim, suspeitávamos, mas tudo tem um jeito para se falar.', 'O médico explicou o distúrbio químico no cérebro dele, o excesso de dopamina. O problema é o nome da doença. Se falo que meu filho tem esquizofrenia, a tradução é ""louco"". Não é só semântica. Precisa mudar.']","['equilíbrio saúde livro dentista relata luta esquizofrenia filho morreu há anos', 'livro dentista relata luta esquizofrenia filho morreu há anos', 'há anos dentista mario sergio limberte perdeu caçula vítima efeitos antipsicóticos anos pai mergulhou prática teoria doença devorou literatura médica ouviu vozes esquizofrenia preservou elo filho livro cadê sorte scortecci mostra luta transtorno filho passa hoje briga mudar nome', 'dentista mario sergio limberte escreveu livro luta esquizofrenia filho morreu há anos', 'nenhum pai imagina filho doença mental durante vida filho diagnóstico estudei esquizofrenia importava livros livros médicos brasileiros ótimos escritos pais achei', 'falou filho esquizofrenia doença incurável tinha anos suspeitávamos jeito falar', 'médico explicou distúrbio químico cérebro dele excesso dopamina problema nome doença falo filho esquizofrenia tradução louco semântica precisa mudar']"
Folha de S. Paulo,Ilustrada,2010-09-08,Homem que assediava Jennifer Aniston é proibido de se aproximar da atriz,https://www1.folha.uol.com.br/ilustrada/780372-homem-que-assediava-jennifer-aniston-e-proibido-de-se-aproximar-da-atriz.shtml,0,"['Advogados de Aniston disseram que Peyton já foi ""diagnosticado com esquizofrenia paranoide alucinatória (e) representa uma ameaça crível de violência e um perigo iminente"" à atriz, famosa pela série ""Friends"".']",['advogados aniston disseram peyton diagnosticado esquizofrenia paranoide alucinatória representa ameaça crível violência perigo iminente atriz famosa série friends']
Folha de S. Paulo,Colunas,2020-07-12,Ilusões psicodélicas não são patológicas e podem até fazer enxergar melhor,https://viradapsicodelica.blogfolha.uol.com.br/2020/12/07/ilusoes-psicodelicas-nao-sao-patologicas-e-podem-ate-fazer-enxergar-melhor/?loggedpaywall,0,"[', mas por transtornos psiquiátricos como os do espectro da esquizofrenia ou por distúrbios neurológicos como certas formas de demência? Como podem os psicodélicos carregar', '“Alucinações sob psicodélicos e no espectro da esquizofrenia: Uma comparação interdisciplinar e multiescalar”', 'Uma rede importante aqui, da qual muito se ouvirá falar neste blog, é a rede de modo padrão (mais conhecida como DMN, na sigla em inglês). Ligada à introspecção, ela normalmente só fica ativa quando silenciam outras redes mobilizadas na realização de tarefas, com atenção voltada para o exterior –é o que se chama de anticorrelação, ou ortogonalidade, um funcionamento mais ou menos excludente que também se enfraquece durante a emergência de alucinações na esquizofrenia e com o uso de alguns psicodélicos, como a psilocibina.', 'Outra similaridade apontada no artigo é a atribuição às visões do que os autores denominam como forte sentido metafísico. As vozes ouvidas pelo esquizofrênico são percebidas por ele como vozes reais, não fabricações suas. O tronco coberto de desenhos geométricos que se contorce lentamente aparece na viagem psicodélica como revelação da verdadeira essência viva e feminina do vegetal, embora não passe de uma mulher que trepou na árvore.']","['transtornos psiquiátricos espectro esquizofrenia distúrbios neurológicos certas formas demência psicodélicos carregar', 'alucinações psicodélicos espectro esquizofrenia comparação interdisciplinar multiescalar', 'rede importante ouvirá falar blog rede modo padrão dmn sigla inglês ligada introspecção normalmente fica ativa silenciam redes mobilizadas realização tarefas atenção voltada exterior chama anticorrelação ortogonalidade funcionamento excludente enfraquece durante emergência alucinações esquizofrenia uso psicodélicos psilocibina', 'similaridade apontada artigo atribuição visões autores denominam forte sentido metafísico vozes ouvidas esquizofrênico percebidas vozes reais fabricações tronco coberto desenhos geométricos contorce lentamente aparece viagem psicodélica revelação verdadeira essência viva feminina vegetal passe mulher trepou árvore']"
Folha de S. Paulo,Saúde,2020-09-19,"Médicos brasileiros resistem a usar psicodélicos em tratamentos, diz Dartiu Xavier",https://www1.folha.uol.com.br/equilibrioesaude/2020/09/medicos-brasileiros-resistem-a-usar-psicodelicos-em-tratamentos-diz-dartiu-xavier.shtml,0,"['Eu falo para meus médicos assistentes que não considero um diagnóstico porque ela é muito diversa, de indivíduo para indivíduo. Um esquizofrênico é muito parecido com outro esquizofrênico.']",['falo médicos assistentes considero diagnóstico diversa indivíduo indivíduo esquizofrênico parecido outro esquizofrênico']
Folha de S. Paulo,Cotidiano,2020-07-13,Suspeito de assassinato de estudante no litoral de SP confessou a PMs,https://www1.folha.uol.com.br/cotidiano/2020/07/suspeito-de-morte-de-julia-confessou-a-pms-assassinato-de-estudante-em-maresias.shtml,0,"['No distrito policial, porém, homem não confirmou versão; disse ser esquizofrênico e não estar medicado', 'Marco Antonio Zonzini Júnior, 37, não confirmou versão. Disse ser esquizofrênico e que não está tomando os remédios como deveria.']","['distrito policial homem confirmou versão disse esquizofrênico medicado', 'marco antonio zonzini júnior confirmou versão disse esquizofrênico tomando remédios deveria']"
Folha de S. Paulo,Ilustrada,2020-10-05,Mark Ruffalo faz o papel de irmãos gêmeos em nova minissérie da HBO,https://www1.folha.uol.com.br/ilustrada/2020/05/mark-ruffalo-faz-o-papel-de-irmaos-gemeos-em-nova-minisserie-da-hbo.shtml,0,"['(“Spotlight”) interpreta dois gêmeos idênticos, um deles esquizofrênico, nesta minissérie em seis episódios. Melissa Leo, Rosie O’Donnell e Juliette Lewis também estão no elenco. Direção de Derek Cianfrance (“O Lugar Onde Tudo Termina”).']",['spotlight interpreta gêmeos idênticos deles esquizofrênico minissérie episódios melissa leo rosie juliette lewis elenco direção derek cianfrance termina']
Folha de S. Paulo,Entrevista,2020-12-03,"Morto há uma década, Glauco unia humor ácido e carinho por personagens",https://www1.folha.uol.com.br/folha-100-anos/2020/03/morto-ha-uma-decada-glauco-unia-humor-acido-e-carinho-por-personagens.shtml,0,"['Durante o processo, Cadu é diagnosticado com esquizofrenia e a Justiça o considera inimputável. Ele é levado ao Complexo Médico-Penal do Paraná', 'Ali, na madrugada de 12 de março de 2010, ele e o filho Raoni, de 25 anos, foram mortos a tiros por um frequentador da Céu de Maria, depois diagnosticado como esquizofrênico.']","['durante processo cadu diagnosticado esquizofrenia justiça considera inimputável levado complexo paraná', 'madrugada março filho raoni anos mortos tiros frequentador céu maria diagnosticado esquizofrênico']"
Folha de S. Paulo,Colunas,2020-02-19,Não alimente os calouros no sinal fechado,https://cozinhabruta.blogfolha.uol.com.br/2020/02/19/nao-alimente-os-calouros-no-sinal-fechado/,0,"['É muito fácil ter empatia com alguém que se assemelha a você mesmo antes dos tombos e das rugas. Quero ver ter empatia com o cracudo, com o lazarento, com o esquizofrênico que dorme sob a marquise.']",['fácil empatia alguém assemelha tombos rugas empatia cracudo lazarento esquizofrênico dorme marquise']
Folha de S. Paulo,Agora,2020-08-01,Defesa diz que suspeito de atear fogo em morador de rua em SP tem problemas mentais,https://agora.folha.uol.com.br/sao-paulo/2020/01/defesa-diz-que-suspeito-de-atear-fogo-em-morador-de-rua-tem-problemas-mentais.shtml,0,"[', domingo (5), na região da Mooca (zona leste da capital paulista), vai pedir uma perícia para comprovar que o homem é esquizofrênico e, com isso, solicitar que seu cliente responda às acusações em uma unidade de saúde. O suspeito foi preso na madrugada desta quarta-feira (8), no Cambuci\xa0(região central de São Paulo).']",['domingo região mooca zona leste capital paulista pedir perícia comprovar homem esquizofrênico solicitar cliente responda acusações unidade saúde suspeito preso madrugada cambuci região central paulo']
Folha de S. Paulo,Ilustrada,2019-04-09,"Em região controlada pela milícia, desenhos de Bispo do Rosário são revelados",https://www1.folha.uol.com.br/ilustrada/2019/09/em-regiao-controlada-pela-milicia-desenhos-de-bispo-do-rosario-sao-revelados.shtml,0,"['Depois de receber um diagnóstico que o apontava\xa0como portador de esquizofrenia paranoide, ele foi', 'Dos 6.000 doentes mentais, classificados como psicopatas, esquizofrênicos, alcoólatras, drogados, doidos, anormais e indesejados que já viveram ali no passado, o\xa0instituto hoje abriga seus\xa0derradeiros 150 pacientes.', 'Isso, no entanto, não significa que possa haver mantos e outras peças de Bispo por aí. As exceções podem ser contadas nos dedos. Nos anos 1980,\xa0uma estagiária de saúde mental criou um vínculo com o paciente esquizofrênico. Ele deu duas obras a ela, as únicas\xa0de que se sabe, já que ele tinha enorme ciúmes das peças.']","['receber diagnóstico apontava portador esquizofrenia paranoide', 'doentes mentais classificados psicopatas esquizofrênicos alcoólatras drogados doidos anormais indesejados viveram passado instituto hoje abriga derradeiros pacientes', 'entanto significa possa haver mantos peças bispo exceções contadas dedos anos estagiária saúde mental criou vínculo paciente esquizofrênico deu obras únicas tinha enorme ciúmes peças']"
Folha de S. Paulo,Ciência,2019-01-15,"James Watson atrai críticas mundiais com falas sobre genética, raça e inteligência",https://www1.folha.uol.com.br/ciencia/2019/01/james-watson-atrai-criticas-mundiais-com-falas-sobre-genetica-raca-e-inteligencia.shtml,0,"['Watson acrescenta que não sente prazer com ""a diferença entre brancos e negros"", e que preferiria que não existisse. ""É horrível, como é horrível a situação dos esquizofrênicos"", ele diz. (O filho dele, Rufus, foi diagnosticado com o esquizofrênico ainda na adolescência.) Watson acrescenta: ""Se a diferença existe, temos de perguntar o que podemos fazer para melhorar as coisas"".', '""Decoding Watson"" é a primeira vez que Watson e sua mulher, Liz, falaram publicamente, e em detalhes, sobre a situação de seu filho mais velho, Rufus, que é esquizofrênico. Rufus e seu irmão, Duncan, aparecem no filme, mas Mannucci disse que outras pessoas próximas a Watson não quiseram participar.']","['watson acrescenta sente prazer diferença brancos negros preferiria existisse horrível horrível situação esquizofrênicos filho dele rufus diagnosticado esquizofrênico adolescência watson acrescenta diferença existe perguntar podemos melhorar coisas', 'decoding watson watson mulher liz falaram publicamente detalhes situação filho velho rufus esquizofrênico rufus irmão duncan aparecem filme mannucci disse pessoas próximas watson quiseram participar']"
Folha de S. Paulo,Ilustrada,2019-01-14,Briga por herança espelha solidão contemporânea,https://www1.folha.uol.com.br/ilustrada/2019/01/briga-por-heranca-espelha-solidao-contemporanea.shtml,0,"['Tanto que são irmãos de idades parecidas, mas de nacionalidades diferentes. José é brasileiro, empresário de lojas de varejo que acada de ir à falência; Miguel é um economista português, enquanto Francisco é um angolano que sofre de esquizofrenia.', 'Os embates ganham contraponto na figura de Francisco, que encontra um pragmatismo em meio ao caos. “Ele é esquizofrênico, mas é o mais sóbrio de todos”, diz Guindane, que pontua os dramas com algumas situações cômicas. “Os outros dois chegam a um grau de irracionalidade tamanho, e ele consegue controlar isso, tem uma observação ácida, irônica e inteligente sobre o que eles estão passando.”']","['irmãos idades parecidas nacionalidades diferentes josé brasileiro empresário lojas varejo acada falência miguel economista português francisco angolano sofre esquizofrenia', 'embates ganham contraponto figura francisco encontra pragmatismo caos esquizofrênico sóbrio guindane pontua dramas situações cômicas chegam grau irracionalidade tamanho consegue controlar observação ácida irônica inteligente passando']"
Folha de S. Paulo,Televisão,2018-09-12,Paulo Vilhena afirma ser chocante fazer o pai de jovem de 18 anos em 'O Sétimo Guardião',https://f5.folha.uol.com.br/televisao/2018/12/paulo-vilhena-afirma-ser-chocante-fazer-o-pai-de-jovem-de-18-anos-em-o-setimo-guardiao.shtml,0,"['Um de seus papéis de maior destaque foi em outra novela de Aguinaldo Silva, ""Império""\xa0(2014-2015), em que interpretou o pintor esquizofrênico Salvador. Desta vez, como João Inácio, encara o papel de um alcoólatra. ""Como fiz para interpretar Salvador, estudei muito o que de fato é a doença em si. O alcoolismo cria um buraco existencial.""']",['papéis destaque novela aguinaldo silva império interpretou pintor esquizofrênico salvador joão inácio encara papel alcoólatra fiz interpretar salvador estudei fato doença si alcoolismo cria buraco existencial']
Folha de S. Paulo,Televisão,2018-03-11,Thierry Figueira interpreta homem esquizofrênico e cheio de manias em série cômica,https://f5.folha.uol.com.br/televisao/2018/11/thierry-figueira-interpreta-homem-esquizofrenico-e-cheio-de-manias-em-serie-comica.shtml,0,"['F5 - Televisão - Thierry Figueira interpreta homem esquizofrênico e cheio de manias em série cômica - 03/11/2018', 'Thierry Figueira interpreta homem esquizofrênico e cheio de manias em série cômica', 'Thierry\xa0é o protagonista\xa0Amélio. “Ele\xa0é um cara esquizofrênico, cheio de manias e que tem pesadelos horríveis. Ele escuta vozes todos os dias, têm visões o tempo inteiro e acho que muito desses problemas são provocados pela Fabi, a mulher dele”, afirma o ator Thierry Figueira, satisfeito em fazer comédia novamente.']","['televisão thierry figueira interpreta homem esquizofrênico cheio manias série cômica', 'thierry figueira interpreta homem esquizofrênico cheio manias série cômica', 'thierry protagonista amélio cara esquizofrênico cheio manias pesadelos horríveis escuta vozes dias visões inteiro acho desses problemas provocados fabi mulher dele afirma ator thierry figueira satisfeito comédia novamente']"
Folha de S. Paulo,Colunas,2018-09-21,"Com Emma Stone, 'Maniac', da Netflix, expõe obsessões e ecos de Kubrick",https://www1.folha.uol.com.br/colunas/lucianacoelho/2018/09/com-emma-stone-maniac-da-netflix-expoe-obsessoes-e-ecos-de-kubrick.shtml,0,"['Stone, como a depressiva Annie, que se droga para reviver constantemente o pior dia de sua vida, e Hill, como o esquizofrênico Owen, ovelha negra de uma família-margarina em constante briga para saber o que é real, ancoram a trama centrada no teste clínico de uma droga para curar todos os males psíquicos.']",['stone depressiva annie droga reviver constantemente pior dia vida hill esquizofrênico owen ovelha negra constante briga real ancoram trama centrada teste clínico droga curar males psíquicos']
Folha de S. Paulo,Colunas,2018-06-09,"Após operar crânio, brasileiro põe cérebro a serviço de revolução médica",https://www1.folha.uol.com.br/colunas/redesocial/2018/09/apos-operar-cranio-brasileiro-poe-cerebro-a-servico-de-revolucao-medica.shtml,0,"['Ao se aposentar da USP, com o apoio do amigo\xa0Adib Jatene, ex-ministro da Saúde, Mascarenhas decidiu criar uma empresa, para que após a sua morte um filho esquizofrênico tivesse um ganha-pão.\xa0O negócio vai completar 40 anos ano que vem.\xa0“Subiu feito foguete. Tem 90 mil clientes, 3.000 hospitais trabalhando com ela.”', 'A empresa é dirigida por dois filhos de Mascarenhas, que adotou outros dois, fruto de um segundo casamento. O herdeiro que tinha esquizofrenia morreu.']","['aposentar usp amigo adib jatene saúde mascarenhas decidiu criar empresa morte filho esquizofrênico tivesse negócio completar anos ano subiu feito foguete clientes hospitais trabalhando', 'empresa dirigida filhos mascarenhas adotou fruto casamento herdeiro tinha esquizofrenia morreu']"
Folha de S. Paulo,Blogs e Colunas,2018-07-27,"‘Cidade Tiradentes é uma mulher negra e mãe solteira’, diz escritora Cláudia Canto",https://mural.blogfolha.uol.com.br/2018/07/27/cidade-tiradentes-e-uma-mulher-negra-e-mae-solteira-diz-escritora-claudia-canto/,0,"['O trabalho da autora tem como pano de fundo sua trajetória.\xa0Nascida em São Miguel Paulista, também na zona leste, Cláudia viveu em uma casa de um cômodo com a mãe, três irmãs e um irmão esquizofrênico.']",['trabalho autora pano fundo trajetória nascida miguel paulista zona leste cláudia viveu casa cômodo mãe irmãs irmão esquizofrênico']
Folha de S. Paulo,blogs e Colunas,2018-07-20,De ofensas e elogios,https://thaisnicoleti.blogfolha.uol.com.br/2018/07/20/de-ofensas-e-elogios/,0,"['. O repertório da saúde mental e/ou da psicanálise é largamente usado para xingar o outro: neurótico, histérica, psicopata, esquizofrênico, esclerosado, senil, autista ou bipolar hoje servem para ofender (particularmente, acho de muito mau gosto). Note-se que antigamente o adjetivo “lazarento” exercia essa mesma função (a lepra era chamada de “mal de Lázaro”, e “lazarento”, aquele que fora acometido pela doença que hoje é chamada de hanseníase, era uma espécie de ofensa).']",['repertório saúde mental psicanálise largamente usado xingar outro neurótico histérica psicopata esquizofrênico esclerosado senil autista bipolar hoje servem ofender particularmente acho mau gosto antigamente adjetivo lazarento exercia mesma função lepra chamada lázaro lazarento acometido doença hoje chamada hanseníase espécie ofensa']
Folha de S. Paulo,Ilustríssima,2018-06-30,"Dom Quixote ensina a lutar contra injustiças e preconceitos, diz Tostão",https://www1.folha.uol.com.br/ilustrissima/2018/06/dom-quixote-ensina-a-lutar-contra-injusticas-e-preconceitos-diz-tostao.shtml,0,"['Numa das poucas aulas de psiquiatria que tive, o professor citou Dom Quixote como um exemplo de doente mental, com delírios e visões fora da realidade e outros sintomas típicos de um esquizofrênico.', 'Dom Quixote foi imaginado como um homem alto, magro, longilíneo, características morfológicas mais comuns nas pessoas esquizofrênicas. Já Sancho Pança, o fiel escudeiro do protagonista, é descrito como um homem baixo, gordo, atarracado, características mais frequentes em pessoas excessivamente operatórias, utilitaristas, apegadas à racionalidade e à realidade.']","['poucas aulas psiquiatria professor citou dom quixote doente mental delírios visões realidade sintomas típicos esquizofrênico', 'dom quixote imaginado homem alto magro longilíneo características morfológicas comuns pessoas esquizofrênicas sancho pança fiel escudeiro protagonista descrito homem gordo atarracado características frequentes pessoas excessivamente operatórias utilitaristas apegadas racionalidade realidade']"
Folha de S. Paulo,Colunas,2018-03-25,Existem vítimas para todos os lados,https://www1.folha.uol.com.br/colunas/marcos-lisboa/2018/03/existem-vitimas-para-todos-os-lados.shtml,0,"['O homem era esquizofrênico e seu psiquiatra já havia alertado à família que era violento, possuía armas, podia ser um risco aos demais e deveria ser internado. A família ignorou o aviso. Depois do desatino, o homem se justificou dizendo que', 'No país da violência banalizada, são muitos os mortos pelo crime, por motoristas embriagados ou mesmo por pessoas com acesso a armas, apesar de diagnosticadas como esquizofrênicas e violentas.']","['homem esquizofrênico psiquiatra havia alertado família violento possuía armas risco deveria internado família ignorou aviso desatino homem justificou dizendo', 'país violência banalizada mortos crime motoristas embriagados pessoas acesso armas apesar diagnosticadas esquizofrênicas violentas']"
Folha de S. Paulo,Ilustrada,2018-02-17,Monólogo retrata Antonin Artaud em processo de decomposição,https://www1.folha.uol.com.br/ilustrada/2018/02/monologo-retrata-antonin-artaud-em-processo-de-decomposicao.shtml,0,"['""Muitas pessoas têm essa ideia de que ele era um louco [não se sabe se Artaud era esquizofrênico ou bipolar; durante anos, passou por hospícios e recebeu tratamento de eletrochoque]. Mas na verdade ele era muito lúcido, tinha uma energia reflexiva sobre o ser humano"", comenta Torres sobre a crítica do francês ao mundo de aparências.']",['muitas pessoas ideia louco artaud esquizofrênico bipolar durante anos passou hospícios recebeu tratamento eletrochoque verdade lúcido tinha energia reflexiva humano comenta torres crítica francês mundo aparências']
Folha de S. Paulo,Cinema,2017-11-23,"Pai em Dose Dupla 2', 'Não Devore Meu Coração' e mais 11 filmes estreiam; leia críticas",https://guia.folha.uol.com.br/cinema/2017/11/pai-em-dose-dupla-2-nao-devore-meu-coracao-e-mais-11-filmes-estreiam-leia-criticas.shtml,0,"['Inácio, esquizofrênico e homossexual, vive com a mãe, uma costureira que deixou o trabalho para cuidar do filho. Quando o pai, um zelador, adoece e morre, ele terá\xa0que sustentar a casa como porteiro em um prédio da\xa0zona sul carioca.']",['inácio esquizofrênico homossexual vive mãe costureira deixou trabalho cuidar filho pai zelador adoece morre terá sustentar casa porteiro prédio zona sul carioca']
Folha de S. Paulo,Mundo,2017-09-17,México vira rota para centro-americanos que seguem para os EUA,https://www1.folha.uol.com.br/mundo/2017/09/1919205-mexico-vira-rota-para-centro-americanos-que-seguem-para-os-eua.shtml,0,"['Já o hondurenho César Antonio Paza, 36, divertia os colegas com suas imitações de animais. É um veterano de travessia: tentava pela quarta vez chegar aos EUA, apesar de ser esquizofrênico. A primeira foi aos 15 anos.']",['hondurenho césar antonio paza divertia colegas imitações animais veterano travessia tentava chegar eua apesar esquizofrênico anos']
Folha de S. Paulo,Ilustrada,2017-08-15,"Em monólogo, Paulo Betti reconta as suas memórias de juventude",https://www1.folha.uol.com.br/ilustrada/2017/08/1909898-em-monologo-paulo-betti-reconta-as-suas-memorias-de-juventude.shtml,0,"['E leva para o palco objetos reais da família, como a faca com que sua avó o fazia matar porcos, o passaporte do avô e o atestado de internação do pai, que era esquizofrênico, na chamada Associação Protetora dos Insanos.']",['leva palco objetos reais família faca avó matar porcos passaporte avô atestado internação pai esquizofrênico chamada associação protetora insanos']
Folha de S. Paulo,Guia Folha,2017-05-31,Quarta (31) é último dia para ver o musical 'Rent'; veja 15 atrações para curtir em São Paulo,https://guia.folha.uol.com.br/hoje/2017/05/quarta-31-e-ultimo-dia-para-ver-o-musical-rent-veja-15-atracoes-para-curtir-em-sao-paulo.shtml,0,"['Na peça, um esquizofrênico\xa0narra sua rotina num hospital para doentes mentais e a mudança que ocorre em sua vida quando se apaixona por uma mulher desconhecida.']",['peça esquizofrênico narra rotina hospital doentes mentais mudança ocorre vida apaixona mulher desconhecida']
Folha de S. Paulo,Guia Folha,2017-05-17,Quarta (17) tem forró com Zeca Baleiro e estreia da peça 'As Cerejas',https://guia.folha.uol.com.br/hoje/2017/05/quarta-17-tem-forro-com-zeca-baleiro-e-estreia-da-peca-as-cerejas.shtml,0,['A peça retrata o mundo pelos olhos de um esquizofrênico que mostra sua rotina num hospital para doentes mentais e a mudança que ocorre em sua vida quando se apaixona por uma mulher desconhecida. É inspirada na obra homônima do autor britânico Lawrence Durrell.'],['peça retrata mundo olhos esquizofrênico mostra rotina hospital doentes mentais mudança ocorre vida apaixona mulher desconhecida inspirada obra homônima autor britânico lawrence durrell']
Folha de S. Paulo,Esporte,2017-05-05,"Para advogado, possibilidade de Neymar ser preso na Espanha é 'nula'",https://www1.folha.uol.com.br/esporte/2017/05/1881398-para-advogado-possibilidade-de-neymar-ser-preso-na-espanha-e-nula.shtml,0,"['""Na decisão, o juiz chama o caso de \'esquizofrênico\'. [Para condená-lo por corrupção] A Justiça teria de considerar que os 40 milhões de euros que o Neymar recebeu como suborno. E já foi considerado pela própria Justiça que foi salário. Como pode ser propina? So se o Neymar soubesse que seria vendido pelo Santos ao Barcelona. Senão seria uma ilusão"", defende Tangerino.']",['decisão juiz chama caso esquizofrênico corrupção justiça teria considerar milhões euros neymar recebeu suborno considerado própria justiça salário propina so neymar soubesse vendido santos barcelona senão ilusão defende tangerino']
Folha de S. Paulo,Ilustrada,2017-02-02,"Figura-chave da Tropicália, Lanny Gordin completa 50 anos de carreira",https://www1.folha.uol.com.br/ilustrada/2017/02/1854902-figura-chave-da-tropicalia-lanny-gordin-completa-50-anos-de-carreira.shtml,0,"['Para ele, manter a linearidade seria ""quase como uma traição à figura do Lanny"". Gananian Neto buscava uma experiência para compartilhar nas telas um esquizofrênico mais lúcido do que a maioria. Propôs, então, uma viagem à China, local de nascimento de Gordin.']",['manter linearidade quase traição figura lanny gananian neto buscava experiência compartilhar telas esquizofrênico lúcido propôs viagem china nascimento gordin']
Folha de S. Paulo,Ilustrada,2017-01-23,Herdeiro de Hilda Hilst localiza entrevista inédita de 1978; ouça,https://www1.folha.uol.com.br/ilustrada/2017/01/1852202-herdeiro-de-hilda-hilst-localiza-entrevista-inedita-de-1978-ouca.shtml,0,"['A vida toda ouvi falar dele sem realmente poder vê-lo, porque meu pai adoeceu quando eu tinha três anos. Só o conheci aos 16, mas já muitíssimo doente, esquizofrênico, paranoico, num sanatório. Vi aquele rosto que eu conhecia das fotografias.']",['vida ouvi falar dele realmente pai adoeceu tinha anos conheci muitíssimo doente esquizofrênico paranoico sanatório vi rosto conhecia fotografias']
Folha de S. Paulo,Blogs e Colunas,2017-02-01,Sobre o massacre em prisão do Amazonas,https://mortesemtabu.blogfolha.uol.com.br/2017/01/02/sobre-o-massacre-em-prisao-do-amazonas/,0,"['Um homem de 50 anos, preso por posse de cocaína e tido como esquizofrênico , por exemplo, foi punido pelos guardas ao se recusar a limpar o coco da sua cela. Disseram a Harriet que ele iria ser colocado no “chuveiro”. O preso morreu logo após o banho e ela descobriu que colocar presos no chuveiro fervendo era uma tática comum, chamada de “o tratamento do chuveiro”. A água a 80 graus, forte o suficiente para ferver um copo de água e ou mesmo um miojo, como ela mesma descreve. O preso em questão, com distúrbios mentais, teve 90% do seu corpo queimado e a pele se soltava ao toque.']",['homem anos preso posse cocaína tido esquizofrênico punido guardas recusar limpar coco cela disseram harriet iria colocado chuveiro preso morreu banho descobriu colocar presos chuveiro fervendo tática comum chamada tratamento chuveiro água graus forte suficiente ferver copo água miojo mesma descreve preso distúrbios mentais corpo queimado pele soltava toque']
